trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
1076,13860.363219,13859.478554,13859.902553,13860.363219,13862.063218,0,NaN,0,7.00000000000003,1,2,66,0.5
1077,13873.575873,13873.023873,13873.103207,13873.52254,13875.884537,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1078,13877.836535,13877.290536,13877.370536,13877.783202,13879.155201,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1079,13880.561199,13879.666533,13880.0712,13880.507866,13883.171197,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1080,13884.295195,13883.539196,13883.773196,13884.241862,13885.250528,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1081,13886.85386,13885.781861,13886.371193,13886.800526,13889.40919,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1082,13890.618523,13889.936523,13890.105856,13890.565189,13891.493188,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1083,13892.89452,13892.019854,13892.453854,13892.841854,13895.913184,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1084,13896.910516,13896.352517,13896.494517,13896.910516,13904.233842,0,NaN,0,7.00000000000003,1,2,66,0.5
1085,13906.388507,13905.601841,13905.919841,13906.335173,13908.737838,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1086,13910.05717,13909.173171,13909.593837,13910.003836,13912.119834,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1087,13913.317166,13912.549834,13912.879167,13913.263833,13915.517164,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1088,13917.191163,13916.00383,13916.489163,13917.137829,13920.309826,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1089,13921.407158,13920.788492,13920.962492,13921.407158,13927.084486,0,NaN,0,7.00000000000003,1,2,66,0.5
1090,13928.365151,13927.481152,13927.910485,13928.311818,13930.801816,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1091,13932.073814,13931.270482,13931.504482,13932.020481,13934.635812,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1092,13936.421143,13935.916477,13935.923144,13936.36781,13939.141807,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1093,13940.943805,13940.150473,13940.335806,13940.890472,13943.417803,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1094,13944.864468,13943.915803,13944.366469,13944.811135,13947.461132,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1095,13948.845131,13948.054465,13948.321798,13948.845131,13958.505121,0,NaN,0,7.00000000000003,1,2,66,0.5
1096,13981.695098,13978.850434,13979.2971,13981.641765,13987.844425,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1097,13989.157757,13988.267758,13988.665758,13989.104424,13991.192422,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1098,13992.581754,13991.609088,13991.963088,13992.528421,13995.043085,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1099,13996.17375,13995.449751,13995.646417,13996.120417,13998.413748,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1100,14000.029746,13999.125747,13999.524414,13999.976413,14002.605744,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1101,14003.950409,14003.149077,14003.42841,14003.950409,14011.483735,0,NaN,0,7.00000000000003,1,2,66,0.5
1102,14012.741734,14011.883068,14012.203068,14012.741734,14015.043731,0,NaN,0,7.00000000000003,1,2,66,0.5
1103,14021.233725,14020.335726,14020.747059,14021.180392,14023.748389,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1104,14024.949055,14024.143056,14024.506389,14024.949055,14127.179619,0,NaN,0,7.00000000000003,1,2,66,0.5
1105,14128.905618,14127.953618,14128.340285,14128.852284,14130.989615,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1106,14132.425614,14131.570282,14131.862948,14132.372281,14134.200946,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1107,14135.846944,14134.774945,14135.245611,14135.793611,14137.692942,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1108,14138.915608,14138.223608,14138.396275,14138.915608,14139.32094,0,NaN,0,7.00000000000003,1,2,66,0.5
1109,14151.991594,14151.071595,14151.455595,14151.938261,14154.013592,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1110,14155.214258,14154.406259,14154.648925,14155.160925,14157.359589,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1111,14159.459587,14158.613588,14158.956921,14159.406254,14161.435585,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1112,14162.65225,14162.004251,14162.196918,14162.65225,14174.260906,0,NaN,0,7.00000000000003,1,2,66,0.5
1113,14175.344238,14174.759572,14174.815572,14175.290904,14177.484236,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1114,14178.738901,14177.950902,14178.249568,14178.685568,14180.656232,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1115,14181.888898,14181.152232,14181.444898,14181.835565,14183.403563,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1116,14184.714228,14183.806229,14184.222896,14184.660895,14187.548892,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1117,14188.722224,14187.992892,14188.245558,14188.722224,14189.074224,0,NaN,0,7.00000000000003,1,2,66,0.5
